Ntime,Time,Closing Price,Open Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20150325,736048,24528.23,24410.53,24613.69,24377.92,142127.95,-17.91111213,107.1208493,235.77,24401.66731,24309.2443,24185.876,626.74,24453.294,405.18,1.679638354,0.02977263341,-87470.90084,96.874,0.06
20150326,736049,24497.08,24442.51,24592.01,24399.84,134615.41,-0.9592121158,88.86315301,192.17,24392.84231,24327.13342,24255.788,377,24458.932,600.1,2.511195975,0.02750817648,-49244.52355,97.4193,0.06
20150327,736050,24486.2,24541.44,24549.88,24420.47,161042.64,11.465202,73.3149447,129.41,24381.35462,24342.28262,24322.087,17.31,24481.124,768.23,3.239020877,0.0219164264,-117987.2438,97.358,0.06
20150330,736053,24855.12,24727.46,24949.35,24725.52,257411.96,50.49828767,132.3977693,463.15,24382.24077,24391.12427,24412.644,479.88,24553.246,1057.16,4.442229502,0.03836754761,50173.0318,97.976,0.06
20150331,736054,24900.89,25113.2,25113.2,24876.37,255700.22,84.15545408,142.8925085,258.08,24384.70731,24439.67339,24512.584,406.38,24653.504,1077.68,4.523655712,0.03135671054,-144672.7565,98.4117,0.06
20150401,736055,25082.75,24955.2,25099.06,24926.11,171346.36,124.0733428,150.2680406,198.17,24397.50269,24500.91878,24608.851,683.15,24764.408,1133.2,4.731612911,0.02447339307,-18305.43518,98.1771,0.04
20150402,736056,25275.64,25214.33,25297.8,25152.57,210678.2,169.3213372,167.4743245,215.05,24416.63192,24574.70175,24689.526,747.41,24920.12,1374.15,5.749223166,0.03562323249,112217.0881,97.5097,0.04
20150408,736062,26236.86,25708.24,26247.63,25640.04,410152.72,279.5209757,230.2371267,971.99,24467.97038,24733.00254,24875.688,1381.74,25270.252,2116.78,7.637340186,0.06640848028,528785.4357,98.0676,0.04
20150409,736063,26944.39,26913.28,27922.67,26732.23,502452.24,419.1154392,269.7726409,1685.81,24549.55115,24943.61087,25120.676,2043.5,25688.106,2475.5,10.00175141,0.09444600527,673532.9408,98.9915,0.04
20150410,736064,27272.39,27373.68,27373.68,26812.75,334116.28,549.8733187,184.0012203,560.93,24641.28,25165.39936,25407.955,2189.64,26162.406,2897.15,11.77392252,0.1006204443,613199.8546,99.386,0.04
20150413,736067,28016.34,27374.33,28031.96,27304.12,472711.6,705.3990269,167.9290599,759.57,24768.72462,25436.91751,25756.766,2740.7,26749.124,3521.83,14.22079783,0.1256145521,1030167.285,99.513,0.04
20150414,736068,27561.49,27688.26,27915.01,27483.45,377412.24,782.9265871,122.2151783,532.89,24887.80577,25639.25775,26063.207,2285.85,27206.294,3161.89,12.50928682,0.1115792361,919303.0951,98.7565,0.04
20150415,736069,27618.82,27693.25,27807.98,27442.52,392650.8,839.3186462,98.53122502,365.46,25019.56654,25827.78749,26376.469,2343.18,27482.686,3090.59,12.79341017,0.1000658247,839335.3858,98.3698,0.04
20150416,736070,27739.71,27557.29,27787.98,27470.1,326972.12,883.5792207,85.89391678,317.88,25157.09385,26009.87535,26664.928,1502.85,27641.75,3242.63,11.60561687,0.1023377678,1026973.029,97.6466,0.04
20150417,736071,27653.12,27808.24,27969.41,27597.68,310582.48,901.2795657,76.91425539,371.73,25292.86577,26166.37484,26940.151,708.73,27717.896,3166.92,11.05273747,0.09295045188,897369.4077,97.4538,0.04
20150420,736074,27094.93,27770.79,27770.79,26959.77,337588.4,860.348388,44.96751918,811.02,25415.86385,26254.80866,27141.369,-177.46,27533.614,2239.81,8.022166628,0.06714503414,545291.824,97.9102,0.04
20150421,736075,27850.49,27404.15,27925.36,27404.15,273782.68,878.747854,63.85350094,830.43,25574.80692,26406.77831,27398.854,-165.85,27591.414,2949.6,10.18708132,0.05793901651,762615.8049,97.9716,0.04
20150422,736076,27933.85,27821.32,28048.46,27727.86,236794.96,889.7989701,70.67236151,320.6,25733.87962,26552.21371,27568.553,372.36,27654.42,2851.1,10.51688503,0.03542154053,763963.6664,98.0628,0.04
20150423,736077,27827.7,28112.38,28213.63,27804.03,244220.36,879.8492865,73.65641494,409.6,25887.89846,26673.6886,27656.884,208.88,27672.018,2552.06,10.09691545,0.01995529634,680109.9096,97.3056,0.04
20150424,736078,28060.98,27978.39,28089.37,27591.57,241404.14,880.6364085,69.00975031,497.8,26046.03038,26805.81159,27735.743,321.27,27753.59,1824.12,6.952508799,0.001590821133,608911.8173,96.9079,0.04
20150427,736081,28433.59,28245.14,28588.52,28245.14,279007.48,900.9412317,150.3054553,527.54,26220.34192,26960.8381,27777.468,780.47,28021.322,1489.2,5.526939003,0.03067146991,657922.1462,96.7557,0.04
20150428,736082,28442.75,28448.22,28548.45,28251.99,304547.72,907.3131447,162.855415,296.46,26386.59846,27101.97257,27865.594,1347.82,28139.774,1170.36,4.29137307,0.0289680147,701327.4227,96.0838,0.04
20150429,736083,28400.34,28453.1,28453.1,28201.76,209490.08,898.5824994,122.8847291,251.34,26537.80808,27225.62661,27943.746,549.85,28233.072,384,1.370628712,0.02326134124,709272.4368,95.1982,0.04
20150430,736084,28133,28289.14,28317.87,27997.9,256127.2,860.1757259,64.58268388,402.44,26682.33731,27312.04312,27983.075,199.15,28294.132,571.51,2.073581653,0.01705754808,652237.5959,94.8313,0.04
20150504,736088,28123.82,28231.26,28343.74,28017.2,199972.88,819.550069,58.16573879,326.54,26821.92615,27389.35521,28030.145,296.12,28306.7,505,1.828463345,0.03658429047,515488.9585,95.4227,0.07
20150505,736089,27755.54,28295.72,28316.63,27598.17,229268.04,749.0027871,-13.45004117,718.46,26951.00077,27424.22995,28096.206,-305.44,28171.09,15.83,0.05706620581,-0.003409275743,304885.5388,95.1201,0.07
20150506,736090,27640.91,27698.1,28054.68,27570.41,226550.8,676.0507824,-52.47934838,484.27,27070.71923,27444.86614,28075.248,-792.68,28010.722,-12.21,-0.04415414969,-0.0104869182,346873.6796,94.147,0.07
20150507,736091,27289.97,27567.62,27604.49,27207.28,189475.32,583.1951572,-140.5812976,433.63,27178.13808,27430.11413,28010.86,-1152.78,27788.648,195.04,0.7198394681,-0.01932355171,67617.07595,94.6012,0.07
20150508,736092,27577.34,27557.52,27652.62,27367.11,181761.44,526.7230274,-91.27992838,362.65,27297.02808,27444.13564,27985.824,-823,27677.516,-273.15,-0.9807726902,-0.01723532108,309461.396,94.8102,0.07
20150511,736095,27718.2,27837.04,27837.28,27582.23,154096.38,487.7126349,-61.665528,259.94,27407.14654,27470.23701,27951.546,-414.8,27596.392,-215.65,-0.7720024272,-0.02516003079,111293.1972,95.0363,0.07
20150512,736096,27407.18,27664.18,27693.63,27395.91,153000.09,426.780246,-107.7741942,322.29,27503.54231,27464.23158,27848.905,-716.64,27526.72,-420.52,-1.51115615,-0.0364089267,-109720.1194,94.5413,0.07
20150513,736097,27249.28,27473.5,27524.82,27191.03,208881.88,361.5815909,-123.4204839,333.79,27586.87038,27443.76,27729.558,-506.26,27448.394,-811.7,-2.892628839,-0.04052979647,-606878.514,93.6716,0.07
20150514,736098,27286.55,27395.92,27397.67,27192.93,152221.29,309.352541,-106.3026653,204.74,27664.21308,27428.78762,27618.179,-354.36,27447.71,-1147.04,-4.03410192,-0.03008744179,-701324.2419,93.3873,0.07
20150515,736099,27822.28,27459.58,27928.6,27315.1,175413.76,307.6432565,-26.24220824,642.05,27725.19077,27466.26308,27587.107,532.31,27496.698,-620.47,-2.181469795,-0.01072187206,-537286.884,93.2684,0.07
20150518,736102,27591.25,27792.44,27792.44,27435.57,137879.14,284.3684238,-35.24974072,386.71,27750.07,27478.1666,27533.85,13.91,27471.308,-809.09,-2.848874344,-0.005919178658,-1031985.432,94.1663,0.07
20150519,736103,27693.54,27597.07,27765.55,27500.76,155945.55,271.0523762,-15.98273829,264.79,27766.26808,27498.67835,27527.65,-24.66,27528.58,-439.46,-1.562080119,0.001900443208,-864306.1545,95.3066,0.07
20150520,736104,27585.05,27751.44,27751.44,27490.33,147037.28,248.8761865,-17.01997955,261.11,27749.68,27506.90422,27522.064,177.87,27595.734,-538.77,-1.915707041,0.01069709861,-878036.63,95.6257,0.07
20150521,736105,27523.72,27507.32,27611.72,27393.31,122150.85,223.7730614,-41.51506466,218.41,27748.22731,27508.50573,27545.439,274.44,27643.168,-231.82,-0.8352206442,-0.001944349963,-1056502.194,95.4099,0.07
20150522,736106,27992.83,27723.67,28041.32,27696.97,189936.38,238.9771308,138.8740206,517.6,27762.61231,27554.63185,27586.988,706.28,27677.278,351.92,1.273185289,0.009810726532,-778435.4501,96.2011,0.07
20150526,736110,28249.86,28462.32,28524.6,28237.49,267205.44,268.6695825,256.8760692,531.77,27782.23346,27620.84405,27640.154,658.61,27809,959.89,2.438668849,0.02982952836,-694838.3436,97.2944,0.07
20150527,736111,28081.21,28214.66,28214.66,27982.14,186359.16,275.4175765,138.758659,267.72,27798.69846,27664.68843,27707.557,387.67,27886.534,503.87,1.309644926,0.02962586014,-1036250.045,97.2726,0.07
20150528,736112,27454.31,28162.25,28162.25,27242.11,306667.88,227.5566878,-17.05005879,920.14,27812.52077,27644.65239,27728.06,-130.74,27860.386,-263.89,0.1719622376,0.006110515981,-1355309.662,96.9465,0.07
20150529,736113,27424.19,27398.28,27604.27,27255.89,305018.56,185.0628668,-76.77082237,348.38,27796.12462,27623.65597,27741.824,-99.53,27840.48,17.01,0.6418885196,-0.01430831693,-1162886.654,96.86,0.07
20150601,736116,27597.16,27373.06,27766.32,27241.95,197293.6,163.4591852,-37.52203778,524.37,27783.175,27621.13254,27719.312,-395.67,27761.346,347.88,1.138326392,0.0002141524708,-1118620.653,97.46,0.08
20150602,736117,27466.72,27473.45,27602.88,27348.13,150200.1,134.264971,-56.93549075,254.75,27769.29115,27606.42659,27706.859,-526.11,27604.718,180.17,-1.277968592,-0.008190357751,-1275710.436,95.93,0.08
20150603,736118,27657.47,27716.34,27767.23,27508.84,173574.48,125.0784503,-9.337981441,300.51,27753.77154,27611.28787,27703.252,-592.39,27519.97,-164.81,0.2400036243,0.002618460763,-1309637.358,95.35,0.08
20150604,736119,27551.89,27645.36,27854.74,27094.5,306612.7,108.0333021,-67.55538694,760.24,27719.86,27605.63093,27699.936,-529.32,27539.486,-39.36,-0.5114911275,0.001022434396,-1303359.702,95.59,0.08
20150605,736120,27260.16,27538.06,27646.72,27211.36,222888.52,70.17578374,-100.6241629,435.36,27674.37577,27572.72893,27673.58,-194.15,27506.68,-433.38,-1.177775643,-0.026173488,-1320648.633,96.37,0.08
20150608,736123,27316.28,27147.24,27428.59,27060.24,239166.02,44.19241995,-120.2487928,368.35,27632.68115,27548.30522,27605.925,-107.91,27450.504,-268.77,-0.7536771919,-0.03304724342,-1145096.444,95.24,0.08
20150609,736124,26989.52,27295.88,27322.14,26971.57,238411.64,-2.734858467,-145.9263733,350.57,27588.70115,27495.08758,27479.891,-607.64,27355.064,-534.2,-3.584167803,-0.03887617378,-1181065.21,95.18,0.08
20150610,736125,26687.64,27052.79,27116.92,26573.96,197737.36,-63.55167365,-184.0533105,542.96,27533.46346,27418.18781,27340.534,-779.08,27161.098,-1305.19,-4.662586812,-0.02792530572,-1287292.429,94.66,0.08
20150611,736126,26907.85,26938.15,26991.51,26839.43,167058.13,-92.90933029,-127.2063956,303.87,27500.86,27369.58421,27285.888,-749.62,27032.29,-1342.01,-4.750501418,-0.01882790339,-1188133.281,95.14,0.08
20150612,736127,27280.54,27082.6,27356.51,26987.52,173415.8,-85.12129113,-54.39133427,448.66,27486.99962,27361.10381,27271.523,-271.35,27036.366,-800.67,-2.851266025,-0.01147291968,-1107724.39,94.97,0.08
20150615,736130,26861.81,27095.18,27131.36,26841.52,132471.22,-111.4524708,-100.7114455,439.02,27470.53192,27313.55202,27197.988,-398.35,26945.472,-592.5,-2.158131091,-0.02202337957,-1142585.149,94.7943,0.08
20150616,736131,26566.7,26807.67,26892.88,26553.04,176192.72,-154.3537373,-144.5981859,339.84,27431.66115,27242.42326,27107.986,-749.58,26860.908,-857.49,-3.126765093,-0.03943853143,-1135444.102,94.9454,0.08
20150617,736132,26753.79,26671.2,26880.79,26555.96,181940.44,-171.2822653,-108.1688464,324.83,27394.56846,27195.88676,27017.618,-235.73,26874.138,-843.37,-3.056002864,-0.02896715978,-948870.3851,94.2461,0.08
20150618,736133,26694.66,26786.53,26873.67,26595.96,146995.32,-187.3103454,-93.03271959,277.71,27367.16385,27148.15087,26931.895,7.02,26831.5,-772.06,-2.8108926,-0.02074455909,-916183.2606,94.0267,0.08
20150619,736134,26760.53,26885.73,27011.95,26701.72,249757.88,-192.4787804,-60.7709064,317.29,27348.36577,27111.2346,26881.932,-147.32,26727.498,-896.94,-3.243029822,-0.02034501037,-1120682.706,94.1,0.08
20150622,736137,27080.85,26854.32,27166.52,26811.66,142917.48,-168.782041,-8.038485644,405.99,27340.45423,27108.34083,26858.389,173,26771.306,-471.04,-2.084861703,0.003372493847,-951718.1523,94.3404,0.08
20150623,736138,27333.46,27126.47,27406.41,27008.51,213810.58,-128.1415525,67.96752186,397.9,27321.65346,27129.78075,26892.783,52.92,26924.658,73.3,-0.792794977,0.02362745148,-897307.6764,95.4184,0.08
20150624,736139,27404.97,27397.37,27470.5,27292.85,165906.75,-89.13590983,116.5394278,177.65,27314.48885,27155.98925,26964.516,543.16,27054.894,88.69,0.5312147838,0.01813977538,-796511.8767,95.2772,0.08
20150625,736140,27145.75,27329.17,27350.49,27120.72,190807.84,-78.23865808,66.87218166,284.25,27293.42,27155.01408,26988.306,579.05,27145.112,156.23,-0.6242797336,-0.004940884601,-958001.3783,95.2119,0.08
20150626,736141,26663.87,27016.09,27016.09,26522.45,247339.82,-107.2498864,-77.70982156,623.3,27257.99,27108.23846,26926.639,-89.92,27125.78,-23.77,-1.206579443,-0.007368825854,-1282945.4,95.4284,0.08
20150629,736144,25966.98,26560.13,26631.51,25617.78,302321.88,-184.349625,-225.9139924,1046.09,27198.11538,26999.54717,26837.156,-727.68,26903.006,-940.87,-2.700351174,-0.02257412475,-1262108.153,94.9534,0.08
20150630,736145,26250.03,25944.03,26470.44,25885.66,248082.16,-220.0750654,-151.9106674,584.78,27131.08462,26928.16459,26805.489,-510.5,26686.32,-1030.51,-2.444714089,-0.01882948173,-1025336.331,95.5016,0.08
20150702,736147,26282.32,26459.43,26459.43,26135.62,218544.44,-242.9812645,-108.186261,323.81,27055.41,26866.65558,26758.342,-1122.65,26461.79,-579.49,-2.157300644,-0.015446535,-908925.6151,96.1261,0.07
20150703,736148,26064.11,26349.84,26402.85,25933.12,188892.6,-275.565765,-121.9504757,469.73,26977.82923,26790.22267,26695.287,-1081.64,26245.462,-502.59,-1.891804402,-0.02602414825,-1046511.353,95.9509,0.07
20150706,736151,25236.28,26083.99,26261.53,24750.31,351411.88,-363.9923023,-188.4961048,1511.22,26892.52038,26642.22813,26542.862,-1427.59,25959.944,-1517.51,-5.672130939,-0.06811344548,-1327951.151,96.2564,0.07
20150707,736152,24975.31,25391.76,25439.34,24819.26,302038.52,-449.9424121,-173.6170535,620.08,26798.33269,26483.47402,26332.308,-991.67,25761.61,-1719.35,-6.440801269,-0.08627338068,-1526834.307,96.7403,0.07
20150708,736153,23516.56,24411.3,24411.3,22836.82,544141.08,-628.5222142,-241.9312216,2138.49,26641.38654,26200.91078,25950.618,-2733.47,25214.916,-3243.97,-12.12221881,-0.1418870373,-1796510.751,96.2079,0.07
20150709,736154,24392.79,23435.5,24695.75,23332.9,426694.64,-691.3738288,-147.5365039,1362.85,26523.15846,26028.7088,25649.4,-1857.24,24837.01,-2688.06,-10.75849892,-0.1014140335,-1459095.448,96.4315,0.07
20150710,736155,24901.28,24567.92,25015.17,24567.92,323087.32,-692.174338,-78.19014586,622.38,26417.15115,25921.33463,25424.953,-1381.04,24604.444,-2432.18,-9.135897613,-0.06610405766,-1076006.002,95.8468,0.07
20150713,736158,25224.01,24709.58,25275.76,24596.44,212481.06,-659.1686475,-53.60077731,679.32,26327.61731,25854.92276,25280.967,-840.1,24601.99,-2180.96,-7.079340228,-0.02861210661,-1024856.053,96.7929,0.07
20150714,736159,25120.91,25184.06,25250.95,24906.47,212980.52,-634.0220964,-41.00567904,344.48,26245.33846,25785.01678,25196.36,-115.37,24631.11,-2024.84,-5.786706881,-0.04301404608,-855553.7881,96.6523,0.07
20150715,736160,25055.76,25219.5,25219.45,24862.65,160347.66,-612.2922105,-36.36820047,356.8,26158.39538,25715.56376,25076.933,80.45,24938.95,-1608.11,-3.509148927,-0.04666863504,-796157.5447,97.1565,0.07
20150716,736161,25162.78,24976.08,25170.35,24841.14,138615.97,-579.7524741,-26.91940413,329.21,26088.13615,25662.91768,24964.979,1646.22,25092.948,-804.2,-4.141900028,-0.03458126903,-684262.1177,97.6552,0.07
20150717,736162,25415.27,25246.64,25517.45,25183.86,127950.9,-527.5098604,15.29274827,354.67,26039.19885,25639.33219,24900.095,1022.48,25195.746,-834.76,-3.180034461,0.007042616506,-712609.5438,97.9635,0.07
20150720,736165,25404.81,25540.31,25540.31,25298.96,108824.46,-481.4019453,28.21201243,241.35,25981.38962,25616.99674,24916.948,503.53,25231.906,-877.51,-3.3387844,0.01690624728,-667044.7145,98.0731,0.07
20150721,736166,25536.43,25428.88,25634.32,25342.69,112538.91,-429.2918472,51.52256376,291.63,25914.30846,25609.32372,24973.06,312.42,25315.01,-527.68,-2.024546397,0.07909758725,-500608.7866,97.3371,0.07
20150722,736167,25282.62,25401.79,25401.79,25177.6,129889.45,-403.819584,36.97897649,358.83,25853.57038,25578.20908,25149.666,161.71,25360.382,46.34,0.1836245279,0.0351953239,-615912.0315,97.4347,0.07
20150723,736168,25398.85,25308.55,25500.99,25250.36,113061.53,-369.9888413,68.48075185,250.63,25808.65308,25561.12726,25250.272,343.09,25407.596,423.54,1.695834806,0.01959025704,-526548.9381,97.2223,0.07
20150724,736169,25128.51,25279.95,25279.95,25073.2,113462.42,-360.8324606,30.89034997,325.65,25746.14231,25519.92562,25272.995,-34.27,25350.244,1611.95,6.854531445,-0.003786075251,-508862.5866,97.2414,0.07
20150727,736172,24351.96,24906.78,24908.58,24282.21,231767.88,-411.4936158,-75.0509564,846.3,25656.03846,25408.6908,25185.79,-1063.31,25139.674,-40.83,-0.1673855266,-0.030609958,-805389.1474,96.5452,0.07
20150728,736173,24503.94,24269.9,24947.35,24140.62,213422.54,-434.3722574,-110.5813213,806.73,25569.24654,25322.52406,25124.093,-900.87,24933.176,-397.34,-1.595660946,-0.02202367839,-854698.8149,96.6519,0.07
20150729,736174,24619.45,24630.44,24718.64,24444.47,135055.95,-438.132535,-119.9687718,274.17,25474.57731,25255.56462,25080.462,-916.98,24800.542,-604.56,-2.396764036,-0.02159260622,-867210.0962,97.1898,0.07
20150730,736175,24497.98,24822.42,24872.7,24478.07,148822.82,-445.7755725,-103.3056477,394.63,25365.52038,25183.41371,25013.982,-784.64,24620.368,-622.93,-2.479727048,-0.03609208165,-837245.4497,97.485,0.07
20150731,736176,24636.28,24650.93,24661.19,24467.83,136373.76,-435.6511652,-89.18577701,193.36,25259.03231,25131.30573,24936.083,-762.57,24521.922,-419.48,-1.674185896,-0.03025135791,-671096.9639,97.2276,0.07
20150803,736179,24411.42,24533.14,24533.14,24232.6,146697,-440.6918015,-104.847953,403.68,25153.86577,25062.74519,24836.744,-717.09,24533.814,-751.36,-2.985997573,-0.04405510089,-553616.4077,97.4863,0.03
20150804,736180,24406.12,24364.41,24519.35,24217.78,122554.82,-440.0416812,-89.42547963,301.57,25067.02923,25000.20946,24723.713,54.16,24514.25,-1009.15,-3.97064442,-0.03466808424,-666480.7824,97.9392,0.03
20150805,736181,24514.16,24466.3,24582.19,24420.95,110541.98,-425.8990322,-59.89307149,176.07,25011.15154,24953.91903,24646.867,10.22,24493.192,-890.65,-3.505832163,-0.034831892,-514134.8897,97.9178,0.03
20150806,736182,24375.28,24527.74,24527.74,24320.75,97747.71,-421.0438053,-68.23026485,206.99,24939.04577,24898.81055,24544.51,-244.17,24468.652,-1161.15,-4.547033395,-0.02997511591,-471231.0306,97.8139,0.03
20150807,736183,24552.47,24327.56,24641.93,24327.56,110689.2,-398.3068179,-45.97873169,314.37,24872.51308,24865.82574,24486.906,54.49,24451.89,-730.15,-2.887952277,0.008166591793,-194918.1268,97.6178,0.03
20150810,736186,24521.12,24433.66,24602.67,24135.64,121164.72,-378.4546845,-61.78742808,467.03,24813.16731,24832.99662,24503.822,-115.16,24473.83,-877.73,-3.455786384,0.0007006205263,30623.35747,97.1855,0.03
20150811,736187,24498.21,24694.78,24924.07,24420.71,160844.78,-360.4157232,-0.398575104,503.36,24784.78,24801.11218,24503.249,86.79,24492.248,-630.3,-2.508306302,-0.004924561678,277033.5342,97.198,0.03
