Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20110531,734654,9500.6,9693.73,9697.35,9497.4,1565129344,-45.46591975,49.66260784,199.95,9658.150769,9607.313582,9541.114,9553.335,233.1,44.96,0.4659661283,0.003264997065,9580303.387,74.63,0.135
20110601,734655,9708.05,9719.61,9720.73,9659.31,1360329472,-31.04620831,125.0580961,61.42,9662.488846,9618.008479,9600.46,9559.088,242.44,161.31,1.6876432,0.01016398806,5978580.788,74.85,0.135
20110602,734656,9560.63,9555.04,9575.01,9517.28,1440714624,-32.52300182,-14.98811399,202.33,9657.460769,9612.011481,9599.058,9552.51,132.16,-11.98,-0.1252218559,-0.005416838415,8327583.333,74.32,0.135
20110603,734657,9550.59,9492.21,9603.03,9490.68,1156522240,-38.32148105,-32.77483995,112.35,9650.153077,9600.601816,9593.112,9541.023,-69.84,-169.87,-1.758110055,0.003326938616,9898824.382,73.78,0.135
20110606,734660,9467.37,9380.35,9490.55,9359.78,1403431936,-51.35104191,-129.4919908,132.43,9638.937308,9579.625453,9568.188,9532.995,-181.7,-281.73,-2.915831788,-0.01021612992,-6596079.178,73.96,0.135
20110607,734661,9371.21,9442.95,9454.66,9358.31,1284152960,-55.98045806,-108.7991519,96.35,9634.485769,9566.608743,9518.032,9529.573,-78.99,-177.87,-1.848802909,0.002125395136,-8603350.037,73.55,0.135
20110608,734662,9428.62,9449.46,9458.43,9394.74,1172133504,-58.45022333,-81.75395323,63.69,9625.163462,9555.45172,9464.002,9532.231,-55.51,-157.62,-1.64066501,-0.01177467175,-11032088.4,73.92,0.135
20110609,734663,9411.71,9467.15,9472.41,9383.12,1430816256,-58.30795711,-66.32077383,89.29,9610.448462,9547.042032,9446.424,9522.741,-226.58,6.52,0.06891718628,-0.005754079526,-3289190.009,74.18,0.135
20110610,734664,9536.84,9514.44,9613.75,9493.05,1888324224,-53.75959517,31.85531418,146.6,9591.611538,9543.937077,9450.87,9521.991,-205.17,37.27,0.3932608574,0.0009953292049,1183540.038,74.83,0.135
20110613,734667,9405.16,9448.21,9466.51,9391.26,964478720,-54.86672362,-71.92894502,123.18,9575.804231,9534.820212,9464.442,9516.315,-106.83,25.33,0.2688137809,-0.02532771183,4734842.244,74.48,0.135
20110614,734668,9446.84,9547.79,9565.65,9438.41,1412027136,-47.16516644,5.01331086,127.24,9566.32,9536.05543,9485.41,9501.721,55.58,-14.26,-0.1491312009,-0.01767766402,23847541.73,74.43,0.135
20110615,734669,9589.54,9574.32,9599.9,9520.93,1428278272,-38.47733485,52.6004901,78.97,9556.918462,9539.699675,9510.382,9487.192,131.37,52.38,0.5500979842,0.002013720034,27619329.36,75.62,0.135
20110616,734670,9478.63,9411.28,9497.59,9411.28,1255465856,-44.23818092,-66.19930339,163.04,9539.496154,9527.46923,9499.208,9472.816,-38.18,-93.69,-0.9856948523,-0.008525938638,28819976.82,75.4,0.135
20110617,734671,9443.32,9351.4,9447.44,9318.62,1396853120,-53.02427763,-109.2657869,128.82,9525.448077,9510.700732,9466.6,9458.735,-115.75,-342.33,-3.531457963,-0.003086238786,22412009.09,74.99,0.135
20110620,734674,9383.24,9354.32,9421.38,9346.76,1217051392,-59.07077189,-95.83153952,74.62,9514.123077,9495.807329,9447.822,9456.132,-160.12,-365.29,-3.758278367,-0.009385838112,9671648.301,75.01,0.135
20110621,734675,9420.43,9459.66,9459.66,9378.36,1159849088,-54.73169165,-34.13834276,105.34,9510.329231,9492.364726,9430.196,9457.803,11.45,-95.38,-0.998216648,0.001078262855,7652984.542,74.63,0.135
20110622,734676,9525.25,9629.43,9658.62,9525.25,1377847552,-37.16549839,151.2446101,198.96,9512.729615,9505.418562,9441.218,9475.8,81.64,137.22,1.44560645,0.01685250321,26554555.35,74.94,0.135
20110623,734677,9557.72,9596.74,9652.41,9553.3,1275862144,-25.58702221,127.8848276,99.11,9510.216538,9514.115841,9478.31,9488.759,22.42,153.79,1.628622411,0.008575828875,32570825.03,75.25,0.135
20110624,734678,9626.43,9678.71,9695.09,9609.24,1308756224,-9.685059137,144.1886185,98.35,9512.443077,9529.791476,9543.772,9505.186,267.43,229.25,2.426064558,0.02381515719,50971595.11,75.58,0.135
20110627,734681,9633.92,9578.31,9638.49,9570.58,1193116928,-5.125001924,76.56459964,108.13,9511.336538,9534.412287,9588.57,9518.196,226.91,111.16,1.174165404,0.003186365862,31425158.27,75.3,0.135
20110628,734682,9668.01,9648.98,9703.41,9632.54,1174605312,4.143589932,110.7673746,125.1,9518.580769,9545.323498,9626.434,9528.315,294.66,134.54,1.414061153,0.007737605426,37447693.79,75.02,0.135
20110629,734683,9767.91,9797.26,9797.26,9734.66,1233874816,23.18669079,162.2274621,148.28,9530.891923,9569.317451,9660,9550.609,337.6,349.05,3.69435057,0.03939672929,33846177.94,74.68,0.135
20110630,734684,9838.09,9816.09,9849.69,9785.89,1362135552,39.34437162,150.5385821,63.8,9546.015385,9592.819598,9703.87,9591.09,186.66,268.3,2.810074373,0.04733962301,28259641.08,74.42,0.135
20110701,734685,9878.69,9868.07,9900.57,9849.64,1115854720,55.70170707,153.6403772,84.48,9557.785385,9619.033922,9741.742,9642.757,271.33,293.75,3.068103009,0.05206185201,24386819.15,74.3,0.135
20110704,734688,9980.16,9965.09,10005.75,9940.47,1313790336,75.62199317,159.5115212,137.68,9574.829615,9651.991644,9819.098,9703.834,286.38,553.81,5.884534304,0.05072006374,6236460.746,74.24,0.135
20110705,734689,9959.39,9972.46,9995.17,9948.38,1325837696,90.95518606,128.5427069,46.79,9592.81,9682.51244,9883.794,9755.114,394.15,621.06,6.641358513,0.03439773135,7379657.982,74.65,0.135
20110706,734690,9987.25,10082.48,10082.48,9967.87,1377050240,110.7083692,127.4648441,114.61,9607.761923,9720.604588,9940.838,9800.419,433.5,728.16,7.784210931,0.04817663908,20216679.62,75.02,0.135
20110707,734691,10047.15,10071.14,10102.19,10029.33,1331794304,124.0182607,115.6829286,72.86,9621.282308,9753.988913,9991.848,9847.859,273.88,611.48,6.464080104,0.03896579732,30611359.03,74.92,0.135
20110708,734692,10205.71,10137.73,10207.91,10126.47,1272655104,138.3449476,128.9467071,136.77,9643.693462,9790.535683,10045.78,9893.761,321.64,508.3,5.27860943,0.05518197861,29327230.94,75.08,0.135
20110711,734695,10069.01,10069.53,10109.3,10057.77,1048565312,142.5525234,87.86088568,79.96,9665.898077,9817.106571,10066.668,9942.883,201.46,472.79,4.926568814,0.04176461066,19871535.46,75.94,0.135
20110712,734696,9943.32,9925.92,9971.14,9907.81,1350030464,132.7684586,26.12903029,161.72,9686.881538,9827.469754,10057.36,9970.577,-39.17,247.21,2.554162693,0.01296202266,12326972.04,75.97,0.135
20110713,734697,9891.11,9963.14,9979.67,9887.33,1189792384,126.5589667,21.89083456,92.34,9706.888846,9840.39073,10033.492,9987.165,-9.32,384.83,4.017723377,0.01475940316,12724058.78,74.94,0.135
20110714,734698,9929.18,9936.12,9998.49,9884,1268062080,118.0962712,12.46712417,114.49,9725.606538,9849.507804,10006.488,9999.168,-146.36,287.14,2.975858588,0.006848749814,16997144.88,75.2,0.135
20110715,734699,9919.59,9974.47,9985.32,9919.1,1013281216,113.179387,12.19072471,66.22,9745.118846,9861.408965,9973.836,10009.808,-96.67,177.21,1.808771024,0.0009404008434,19877024.27,75.13,0.135
20110719,734703,9921.5,9889.72,9945.72,9889.72,1087657984,101.2766499,-45.67889684,84.75,9759.552692,9864.105254,9937.874,10002.271,-179.81,21.65,0.2193944713,-0.008296849524,2501787.831,75.15,0.135
20110720,734704,10008,10005.9,10042.75,9986.33,1044115776,100.064914,34.06975251,153.03,9781.002308,9877.609516,9953.87,10005.615,79.98,40.81,0.4095296681,-0.007595353524,4865900.083,74.82,0.135
20110721,734705,10019.94,10010.39,10026.18,9974,1254895232,98.33338407,14.63305304,52.18,9798.794615,9890.255276,9963.32,9998.406,47.25,37.93,0.380347477,-0.006032087728,12365922.54,73.99,0.135
20110722,734706,10096.89,10132.11,10149.18,10076.53,1341679744,105.5660215,120.4329318,138.79,9820.248077,9913.289059,10002.518,10004.503,195.99,49.63,0.4922400044,-0.0005543647345,28837551.43,74.24,0.135
20110725,734709,10080.82,10050.01,10091.02,10039.1,1041430208,103.4802984,48.33426995,93.01,9844.814615,9926.310101,10017.626,9995.731,75.54,-21.13,-0.2098074299,-0.00193852146,27374418.65,74.11,0.135
20110726,734710,10078.48,10097.72,10130.25,10043.99,1112083328,104.4728481,69.0712218,86.26,9873.519231,9942.634854,10059.226,9998.55,123.25,-40.01,-0.3946642888,0.01701374172,24258218.57,73.5,0.135
20110727,734711,10048.34,10047.19,10053.5,10009.37,1238815360,100.0290298,14.81557507,88.35,9900.168077,9952.592487,10067.484,10010.677,157.47,-22.34,-0.2218574253,0.008365523097,13172539.03,74.06,0.135
20110728,734712,9936.97,9901.35,9945.98,9853.85,1314333568,83.77351372,-106.3390274,193.34,9917.156154,9947.71225,10045.676,10004.498,-104.55,-24.57,-0.2475337299,-0.003499353873,3067842.955,74.13,0.135
20110729,734713,9866.82,9833.03,9914.22,9824.34,1464718336,64.63299812,-128.3870998,89.88,9924.986923,9936.790131,9985.86,9994.189,-177.36,-130.11,-1.305913598,-0.01418020206,-10408624.14,73.86,0.135
20110801,734716,9907.04,9965.01,10040.13,9906.17,1449881856,59.42862836,-11.4646254,207.1,9939.151154,9939.477737,9968.86,9993.243,-167.1,28.89,0.290757358,0.007555436472,5635781.953,74.32,0.135
20110802,734717,9872.17,9844.59,9873.46,9822.3,1205466752,45.06772751,-126.362778,142.71,9945.531154,9930.44081,9918.234,9988.73,-205.42,-129.88,-1.302124323,-0.01612148832,2291242.705,74.56,0.135
20110803,734718,9705.02,9637.14,9705.02,9610.38,1312260864,16.75399919,-227.9635707,234.21,9947.793846,9902.507399,9836.224,9951.854,-460.58,-337.33,-3.381934078,-0.03728625958,-12905893.57,73.94,0.135
20110804,734719,9685.5,9659.18,9768.4,9615.35,1548148480,-3.861873424,-154.596264,153.05,9948.186154,9879.333361,9787.79,9916.733,-388.01,-230.54,-2.331107453,-0.04667635863,-10871224.51,75.29,0.135
20110805,734720,9469.16,9299.88,9469.16,9264.09,1890446080,-48.63200868,-236.9881558,395.09,9929.056154,9824.147327,9681.16,9833.51,-601.47,-706.02,-7.056036938,-0.07463972673,-24149572.7,74.6,0.135
20110808,734723,9169.67,9097.56,9215.09,9057.29,1470273280,-99.29360173,-215.481538,242.59,9901.420385,9754.948534,9507.67,9738.265,-735.47,-912.83,-9.11882554,-0.09904810195,-27835385.46,74.9,0.135
20110809,734724,8911.8,8944.48,8949.97,8656.79,2524809728,-150.065692,-199.2721029,440.77,9865.897692,9677.761055,9327.648,9622.941,-1020.53,-1187.63,-11.72144795,-0.1097530752,-28724551.5,73.88,0.135
20110810,734725,9110.81,9038.74,9144.33,9021.36,1736774016,-180.6149286,-120.2764071,199.85,9830.268846,9616.901906,9207.968,9522.096,-805.85,-1011.27,-10.06237805,-0.08712044317,-50345376.92,74.82,0.135
20110811,734726,8876.54,8981.94,8983.33,8832.42,1628887936,-207.0222801,-116.1297838,206.32,9792.171923,9556.429344,9072.52,9430.155,-655.2,-1115.78,-11.04982115,-0.0865541954,-43353829.81,74.56,0.135
20110812,734727,9064.17,8963.72,9070.27,8926.89,1506960512,-226.8060194,-88.29509725,143.38,9749.142692,9499.980835,9005.288,9343.224,-695.46,-1083.47,-10.78381119,-0.1004805816,-43288212.31,74.57,0.135
20110815,734730,9082.53,9086.41,9117.11,9032.84,1078319360,-229.9341797,-62.66217886,153.39,9711.268462,9460.593136,9003.058,9255.364,-213.47,-814.94,-8.230594818,-0.07701488838,-42897540.23,73.83,0.13429
20110816,734731,9135.06,9107.43,9150.31,9072.53,1175030528,-228.0878759,-49.6440237,77.78,9671.641538,9426.958552,9035.648,9181.648,9.87,-725.6,-7.379210681,-0.05496547731,-43362406.7,74.02,0.13357
20110817,734732,9047.89,9057.26,9081.8,9003.7,1150677376,-228.0442148,-53.89173868,103.73,9632.708077,9391.749166,9039.352,9123.66,112.78,-907.75,-9.109373699,-0.06231584876,-51262887.59,73.79,0.13357
20110818,734733,9043.18,8943.76,9043.18,8931.25,1194961536,-234.4653439,-61.72496542,126.01,9594.932692,9349.083531,9031.716,9052.118,-94.98,-900.83,-9.150508046,-0.03829296722,-62645595.59,74.24,0.13357
20110819,734734,8771.7,8719.24,8796.42,8707.47,1521293312,-254.7346007,-110.5409246,236.29,9547.090385,9289.098433,8982.82,8994.054,-262.7,-917.9,-9.524609998,-0.04158477658,-80015314.91,73.99,0.13286
20110822,734737,8686.91,8628.13,8756.1,8619.21,1462254080,-274.9801483,-134.7390556,136.89,9496.783077,9226.149058,8891.164,8947.111,-335.59,-1031.05,-10.67430155,-0.03536818239,-80121714.41,74.15,0.13286
20110823,734738,8703.31,8733.01,8747.41,8630.49,1586994560,-279.341872,-114.3783823,119.28,9449.034615,9179.183434,8816.28,8925.964,-353.4,-566.87,-6.095454995,-0.03382440473,-75701804.63,73.85,0.13214
20110824,734739,8812.16,8639.61,8825.27,8620.89,1671078912,-287.026506,-106.913779,204.38,9400.953462,9127.795488,8732.75,8886.051,-467.82,-457.95,-5.033767296,-0.03811314705,-87513353.8,74.05,0.13214
20110825,734740,8748.01,8772.36,8849.94,8741.74,1607725568,-279.1865296,-56.38916347,210.33,9353.509615,9093.944489,8698.47,8865.093,-284.9,-172.12,-1.924315332,-0.02134827951,-90399558.76,74.26,0.13214
20110826,734741,8746.77,8797.78,8805.1,8742.46,1408612096,-267.8346789,-50.10900033,62.64,9306.870769,9065.738347,8714.178,8848.499,-145.98,-240.96,-2.665858294,-0.03176502051,-72748743.3,73.71,0.13214
20110829,734744,8802.25,8851.35,8926.27,8751.29,1436568832,-251.6151414,-20.77210926,174.98,9257.610769,9045.320409,8758.822,8824.993,132.11,-130.59,-1.453917528,-0.0281177017,-71198145,73.67,0.13214
