'Ntime', 'time', 'Close_Price', 'Open_Price', 'High_Price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL', 'EMA20', 'MA10', 'MTM6', 'MA5', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_Dollar_Index', 'Federal_Fund_Rate' 
20081017.0000,733698.0000,944.4450,954.4675,976.7875,922.6325,575680.7500,-71.8917,-56.1662,55.7400,1083.5495,1030.9882,954.7133,-8.1800,951.6945,-163.4200,-18.9022,-0.0414,-44493320.4700,83.8773,0.6950 
20081020.0000,733701.0000,944.4450,954.4675,976.7875,922.6325,575680.7500,-71.8917,-56.1662,55.7400,1083.5495,1030.9882,954.7133,-8.1800,951.6945,-163.4200,-18.9022,-0.0414,-44493320.4700,83.8773,0.6950 
20081021.0000,733702.0000,944.4450,954.4675,976.7875,922.6325,575680.7500,-71.8917,-56.1662,55.7400,1083.5495,1030.9882,954.7133,-8.1800,951.6945,-163.4200,-18.9022,-0.0414,-44493320.4700,83.8773,0.6950 
20081022.0000,733703.0000,944.4450,954.4675,976.7875,922.6325,575680.7500,-71.8917,-56.1662,55.7400,1083.5495,1030.9882,954.7133,-8.1800,951.6945,-163.4200,-18.9022,-0.0414,-44493320.4700,83.8773,0.6950 
20081023.0000,733704.0000,893.5775,879.3750,913.3550,850.8275,659730.7600,-72.0206,-102.1101,65.4800,1037.8450,988.9460,933.2313,-51.4775,913.2360,-54.0000,-5.4850,-0.0578,-68120647.3350,86.1650,0.8675 
20081024.0000,733705.0000,893.5775,879.3750,913.3550,850.8275,659730.7600,-72.0206,-102.1101,65.4800,1037.8450,988.9460,933.2313,-51.4775,913.2360,-54.0000,-5.4850,-0.0578,-68120647.3350,86.1650,0.8675 
20081027.0000,733708.0000,893.5775,879.3750,913.3550,850.8275,659730.7600,-72.0206,-102.1101,65.4800,1037.8450,988.9460,933.2313,-51.4775,913.2360,-54.0000,-5.4850,-0.0578,-68120647.3350,86.1650,0.8675 
20081028.0000,733709.0000,893.5775,879.3750,913.3550,850.8275,659730.7600,-72.0206,-102.1101,65.4800,1037.8450,988.9460,933.2313,-51.4775,913.2360,-54.0000,-5.4850,-0.0578,-68120647.3350,86.1650,0.8675 
20081029.0000,733710.0000,954.8075,950.1675,973.2875,938.5425,603506.5000,-54.8968,53.0573,34.7450,995.5639,970.3585,924.3680,45.6300,922.8440,-9.1000,-0.7234,-0.0021,-52107767.2600,85.2250,0.2775 
20081030.0000,733711.0000,954.8075,950.1675,973.2875,938.5425,603506.5000,-54.8968,53.0573,34.7450,995.5639,970.3585,924.3680,45.6300,922.8440,-9.1000,-0.7234,-0.0021,-52107767.2600,85.2250,0.2775 
20081031.0000,733712.0000,954.8075,950.1675,973.2875,938.5425,603506.5000,-54.8968,53.0573,34.7450,995.5639,970.3585,924.3680,45.6300,922.8440,-9.1000,-0.7234,-0.0021,-52107767.2600,85.2250,0.2775 
20081103.0000,733715.0000,954.8075,950.1675,973.2875,938.5425,603506.5000,-54.8968,53.0573,34.7450,995.5639,970.3585,924.3680,45.6300,922.8440,-9.1000,-0.7234,-0.0021,-52107767.2600,85.2250,0.2775 
20081104.0000,733716.0000,948.5975,958.2475,973.3025,931.9500,549795.0000,-35.8811,34.1003,44.1800,964.8740,967.6454,935.0003,30.1950,961.5890,4.1525 ,0.5456 ,0.0686 ,-33098537.0775,85.4055,0.2400 
20081105.0000,733717.0000,948.5975,958.2475,973.3025,931.9500,549795.0000,-35.8811,34.1003,44.1800,964.8740,967.6454,935.0003,30.1950,961.5890,4.1525 ,0.5456 ,0.0686 ,-33098537.0775,85.4055,0.2400 
20081106.0000,733718.0000,948.5975,958.2475,973.3025,931.9500,549795.0000,-35.8811,34.1003,44.1800,964.8740,967.6454,935.0003,30.1950,961.5890,4.1525 ,0.5456 ,0.0686 ,-33098537.0775,85.4055,0.2400 
20081107.0000,733719.0000,948.5975,958.2475,973.3025,931.9500,549795.0000,-35.8811,34.1003,44.1800,964.8740,967.6454,935.0003,30.1950,961.5890,4.1525 ,0.5456 ,0.0686 ,-33098537.0775,85.4055,0.2400 
20081110.0000,733722.0000,895.4375,900.1050,918.8750,865.3850,579591.0000,-36.3734,-71.3962,55.3950,937.6507,947.8805,939.2575,-77.9550,916.9735,1.8600 ,0.2608 ,-0.0555,-13535912.7930,86.8100,0.3200 
20081111.0000,733723.0000,895.4375,900.1050,918.8750,865.3850,579591.0000,-36.3734,-71.3962,55.3950,937.6507,947.8805,939.2575,-77.9550,916.9735,1.8600 ,0.2608 ,-0.0555,-13535912.7930,86.8100,0.3200 
20081112.0000,733724.0000,895.4375,900.1050,918.8750,865.3850,579591.0000,-36.3734,-71.3962,55.3950,937.6507,947.8805,939.2575,-77.9550,916.9735,1.8600 ,0.2608 ,-0.0555,-13535912.7930,86.8100,0.3200 
20081113.0000,733725.0000,895.4375,900.1050,918.8750,865.3850,579591.0000,-36.3734,-71.3962,55.3950,937.6507,947.8805,939.2575,-77.9550,916.9735,1.8600 ,0.2608 ,-0.0555,-13535912.7930,86.8100,0.3200 
20081114.0000,733726.0000,847.4350,872.2400,882.4100,837.9700,600914.7500,-40.9098,-116.7151,44.4400,923.8183,921.4829,901.9205,-66.0725,874.4700,-107.3725,-11.1960,-0.1143,-28393659.4250,86.9125,0.3675 
20081117.0000,733729.0000,847.4350,872.2400,882.4100,837.9700,600914.7500,-40.9098,-116.7151,44.4400,923.8183,921.4829,901.9205,-66.0725,874.4700,-107.3725,-11.1960,-0.1143,-28393659.4250,86.9125,0.3675 
20081118.0000,733730.0000,847.4350,872.2400,882.4100,837.9700,600914.7500,-40.9098,-116.7151,44.4400,923.8183,921.4829,901.9205,-66.0725,874.4700,-107.3725,-11.1960,-0.1143,-28393659.4250,86.9125,0.3675 
20081119.0000,733731.0000,847.4350,872.2400,882.4100,837.9700,600914.7500,-40.9098,-116.7151,44.4400,923.8183,921.4829,901.9205,-66.0725,874.4700,-107.3725,-11.1960,-0.1143,-28393659.4250,86.9125,0.3675 
20081120.0000,733732.0000,815.4175,804.0775,839.0650,781.2475,835544.5000,-49.8546,-95.0550,58.1100,901.9191,884.6765,851.2610,-56.4900,817.4665,-133.1800,-13.7469,-0.0920,-34025417.6050,86.6268,0.5675 
20081121.0000,733733.0000,815.4175,804.0775,839.0650,781.2475,835544.5000,-49.8546,-95.0550,58.1100,901.9191,884.6765,851.2610,-56.4900,817.4665,-133.1800,-13.7469,-0.0920,-34025417.6050,86.6268,0.5675 
20081124.0000,733736.0000,815.4175,804.0775,839.0650,781.2475,835544.5000,-49.8546,-95.0550,58.1100,901.9191,884.6765,851.2610,-56.4900,817.4665,-133.1800,-13.7469,-0.0920,-34025417.6050,86.6268,0.5675 
20081125.0000,733737.0000,815.4175,804.0775,839.0650,781.2475,835544.5000,-49.8546,-95.0550,58.1100,901.9191,884.6765,851.2610,-56.4900,817.4665,-133.1800,-13.7469,-0.0920,-34025417.6050,86.6268,0.5675 
20081126.0000,733738.0000,862.2350,861.5850,880.7700,839.0525,518905.7500,-34.9483,11.8793,44.0575,890.4694,877.4014,841.0068,46.3850,852.9080,-33.2025,-2.8779,-0.0132,-2403886.2238,86.4875,0.5100 
20081128.0000,733740.0000,862.2350,861.5850,880.7700,839.0525,518905.7500,-34.9483,11.8793,44.0575,890.4694,877.4014,841.0068,46.3850,852.9080,-33.2025,-2.8779,-0.0132,-2403886.2238,86.4875,0.5100 
20081201.0000,733743.0000,862.2350,861.5850,880.7700,839.0525,518905.7500,-34.9483,11.8793,44.0575,890.4694,877.4014,841.0068,46.3850,852.9080,-33.2025,-2.8779,-0.0132,-2403886.2238,86.4875,0.5100 
20081202.0000,733744.0000,862.2350,861.5850,880.7700,839.0525,518905.7500,-34.9483,11.8793,44.0575,890.4694,877.4014,841.0068,46.3850,852.9080,-33.2025,-2.8779,-0.0132,-2403886.2238,86.4875,0.5100 
20081203.0000,733745.0000,875.4325,860.1225,886.6775,840.5800,620031.0000,-24.9941,62.2886,47.7575,884.5152,871.8571,850.6143,-6.8150,860.2245,27.9975,7.5618 ,0.0835 ,-333597.7865,86.3875,0.2000 
20081204.0000,733746.0000,875.4325,860.1225,886.6775,840.5800,620031.0000,-24.9941,62.2886,47.7575,884.5152,871.8571,850.6143,-6.8150,860.2245,27.9975,7.5618 ,0.0835 ,-333597.7865,86.3875,0.2000 
20081205.0000,733747.0000,875.4325,860.1225,886.6775,840.5800,620031.0000,-24.9941,62.2886,47.7575,884.5152,871.8571,850.6143,-6.8150,860.2245,27.9975,7.5618 ,0.0835 ,-333597.7865,86.3875,0.2000 
20081208.0000,733750.0000,875.4325,860.1225,886.6775,840.5800,620031.0000,-24.9941,62.2886,47.7575,884.5152,871.8571,850.6143,-6.8150,860.2245,27.9975,7.5618 ,0.0835 ,-333597.7865,86.3875,0.2000 
20081209.0000,733751.0000,885.3075,892.1975,903.1000,872.7275,577716.7500,-12.1135,71.0844,30.3725,873.0213,877.1921,871.6945,40.0625,885.3750,69.8900,4.4104 ,0.0237 ,-573478.4837,84.6450,0.1325 
20081210.0000,733752.0000,885.3075,892.1975,903.1000,872.7275,577716.7500,-12.1135,71.0844,30.3725,873.0213,877.1921,871.6945,40.0625,885.3750,69.8900,4.4104 ,0.0237 ,-573478.4837,84.6450,0.1325 
20081211.0000,733753.0000,885.3075,892.1975,903.1000,872.7275,577716.7500,-12.1135,71.0844,30.3725,873.0213,877.1921,871.6945,40.0625,885.3750,69.8900,4.4104 ,0.0237 ,-573478.4837,84.6450,0.1325 
20081212.0000,733754.0000,885.3075,892.1975,903.1000,872.7275,577716.7500,-12.1135,71.0844,30.3725,873.0213,877.1921,871.6945,40.0625,885.3750,69.8900,4.4104 ,0.0237 ,-573478.4837,84.6450,0.1325 
20081215.0000,733757.0000,892.8625,891.6850,907.2900,875.6575,564363.7500,-5.5974,60.0183,32.3725,865.4019,880.6459,883.5473,-0.5575,886.7390,30.6275,3.7103 ,0.0363 ,13673366.4475,80.1875,0.1450 
20081216.0000,733758.0000,892.8625,891.6850,907.2900,875.6575,564363.7500,-5.5974,60.0183,32.3725,865.4019,880.6459,883.5473,-0.5575,886.7390,30.6275,3.7103 ,0.0363 ,13673366.4475,80.1875,0.1450 
20081217.0000,733759.0000,892.8625,891.6850,907.2900,875.6575,564363.7500,-5.5974,60.0183,32.3725,865.4019,880.6459,883.5473,-0.5575,886.7390,30.6275,3.7103 ,0.0363 ,13673366.4475,80.1875,0.1450 
20081218.0000,733760.0000,892.8625,891.6850,907.2900,875.6575,564363.7500,-5.5974,60.0183,32.3725,865.4019,880.6459,883.5473,-0.5575,886.7390,30.6275,3.7103 ,0.0363 ,13673366.4475,80.1875,0.1450 
20081219.0000,733761.0000,872.7050,878.0850,885.7675,865.4125,429342.0000,-4.0914,-36.4997,20.4825,864.7488,881.2956,886.1180,-11.0625,885.5095,-2.7275,-0.2370,-0.0224,21613799.0025,81.1975,0.1100 
20081222.0000,733764.0000,872.7050,878.0850,885.7675,865.4125,429342.0000,-4.0914,-36.4997,20.4825,864.7488,881.2956,886.1180,-11.0625,885.5095,-2.7275,-0.2370,-0.0224,21613799.0025,81.1975,0.1100 
20081223.0000,733765.0000,872.7050,878.0850,885.7675,865.4125,429342.0000,-4.0914,-36.4997,20.4825,864.7488,881.2956,886.1180,-11.0625,885.5095,-2.7275,-0.2370,-0.0224,21613799.0025,81.1975,0.1100 
20081224.0000,733766.0000,872.7050,878.0850,885.7675,865.4125,429342.0000,-4.0914,-36.4997,20.4825,864.7488,881.2956,886.1180,-11.0625,885.5095,-2.7275,-0.2370,-0.0224,21613799.0025,81.1975,0.1100 
20081226.0000,733768.0000,884.0275,875.7625,887.2200,870.9600,325105.5000,-4.1912,-7.3004,16.5500,870.6637,879.1564,881.5620,7.0400 ,873.8605,-1.2800,0.4538 ,-0.0082,31808133.7275,81.1925,0.1050 
20081229.0000,733771.0000,884.0275,875.7625,887.2200,870.9600,325105.5000,-4.1912,-7.3004,16.5500,870.6637,879.1564,881.5620,7.0400 ,873.8605,-1.2800,0.4538 ,-0.0082,31808133.7275,81.1925,0.1050 
20081230.0000,733772.0000,884.0275,875.7625,887.2200,870.9600,325105.5000,-4.1912,-7.3004,16.5500,870.6637,879.1564,881.5620,7.0400 ,873.8605,-1.2800,0.4538 ,-0.0082,31808133.7275,81.1925,0.1050 
20081231.0000,733773.0000,884.0275,875.7625,887.2200,870.9600,325105.5000,-4.1912,-7.3004,16.5500,870.6637,879.1564,881.5620,7.0400 ,873.8605,-1.2800,0.4538 ,-0.0082,31808133.7275,81.1925,0.1050 
20090102.0000,733775.0000,925.1500,922.6950,935.6650,912.1325,488993.5000,5.8129 ,131.1808,25.3450,883.0049,891.4714,890.7803,57.0850,909.1080,32.2875,3.6511 ,0.0520 ,24751092.1600,82.2450,0.0975 
20090105.0000,733778.0000,925.1500,922.6950,935.6650,912.1325,488993.5000,5.8129 ,131.1808,25.3450,883.0049,891.4714,890.7803,57.0850,909.1080,32.2875,3.6511 ,0.0520 ,24751092.1600,82.2450,0.0975 
20090106.0000,733779.0000,925.1500,922.6950,935.6650,912.1325,488993.5000,5.8129 ,131.1808,25.3450,883.0049,891.4714,890.7803,57.0850,909.1080,32.2875,3.6511 ,0.0520 ,24751092.1600,82.2450,0.0975 
20090107.0000,733780.0000,925.1500,922.6950,935.6650,912.1325,488993.5000,5.8129 ,131.1808,25.3450,883.0049,891.4714,890.7803,57.0850,909.1080,32.2875,3.6511 ,0.0520 ,24751092.1600,82.2450,0.0975 
20090108.0000,733781.0000,885.5325,893.9575,897.3375,877.8650,486264.2500,4.5258 ,-20.2655,19.4725,889.9245,894.6038,903.0563,-12.1575,906.9840,12.8275,1.4626 ,0.0113 ,-498180.2792,82.8875,0.0975 
20090109.0000,733782.0000,885.5325,893.9575,897.3375,877.8650,486264.2500,4.5258 ,-20.2655,19.4725,889.9245,894.6038,903.0563,-12.1575,906.9840,12.8275,1.4626 ,0.0113 ,-498180.2792,82.8875,0.0975 
20090112.0000,733785.0000,885.5325,893.9575,897.3375,877.8650,486264.2500,4.5258 ,-20.2655,19.4725,889.9245,894.6038,903.0563,-12.1575,906.9840,12.8275,1.4626 ,0.0113 ,-498180.2792,82.8875,0.0975 
20090113.0000,733786.0000,885.5325,893.9575,897.3375,877.8650,486264.2500,4.5258 ,-20.2655,19.4725,889.9245,894.6038,903.0563,-12.1575,906.9840,12.8275,1.4626 ,0.0113 ,-498180.2792,82.8875,0.0975 
20090114.0000,733787.0000,835.4250,850.8400,856.6600,822.2750,659412.5100,-7.5427,-128.4524,35.6325,886.2465,880.5555,887.2570,-69.9100,859.7765,-48.6025,-4.8358,-0.0959,-19233908.8250,84.7675,0.1800 
20090115.0000,733788.0000,835.4250,850.8400,856.6600,822.2750,659412.5100,-7.5427,-128.4524,35.6325,886.2465,880.5555,887.2570,-69.9100,859.7765,-48.6025,-4.8358,-0.0959,-19233908.8250,84.7675,0.1800 
20090116.0000,733789.0000,835.4250,850.8400,856.6600,822.2750,659412.5100,-7.5427,-128.4524,35.6325,886.2465,880.5555,887.2570,-69.9100,859.7765,-48.6025,-4.8358,-0.0959,-19233908.8250,84.7675,0.1800 
20090120.0000,733793.0000,835.4250,850.8400,856.6600,822.2750,659412.5100,-7.5427,-128.4524,35.6325,886.2465,880.5555,887.2570,-69.9100,859.7765,-48.6025,-4.8358,-0.0959,-19233908.8250,84.7675,0.1800 
20090121.0000,733794.0000,834.0650,825.2925,843.1500,812.3375,604594.0000,-15.3638,-80.8082,30.9375,877.9287,864.3399,851.9023,-16.4075,832.2635,-91.0850,-9.2102,-0.0670,-18472992.9378,85.2700,0.2025 
20090122.0000,733795.0000,834.0650,825.2925,843.1500,812.3375,604594.0000,-15.3638,-80.8082,30.9375,877.9287,864.3399,851.9023,-16.4075,832.2635,-91.0850,-9.2102,-0.0670,-18472992.9378,85.2700,0.2025 
20090123.0000,733796.0000,834.0650,825.2925,843.1500,812.3375,604594.0000,-15.3638,-80.8082,30.9375,877.9287,864.3399,851.9023,-16.4075,832.2635,-91.0850,-9.2102,-0.0670,-18472992.9378,85.2700,0.2025 
20090126.0000,733799.0000,834.0650,825.2925,843.1500,812.3375,604594.0000,-15.3638,-80.8082,30.9375,877.9287,864.3399,851.9023,-16.4075,832.2635,-91.0850,-9.2102,-0.0670,-18472992.9378,85.2700,0.2025 
20090127.0000,733800.0000,847.7050,849.4025,862.2150,836.7375,549252.0000,-12.9752,-5.4651,26.7825,870.6696,858.1679,839.3980,3.9650 ,842.9320,-37.8275,-6.5014,-0.0052,-2290078.3432,85.0575,0.2075 
20090128.0000,733801.0000,847.7050,849.4025,862.2150,836.7375,549252.0000,-12.9752,-5.4651,26.7825,870.6696,858.1679,839.3980,3.9650 ,842.9320,-37.8275,-6.5014,-0.0052,-2290078.3432,85.0575,0.2075 
20090129.0000,733802.0000,847.7050,849.4025,862.2150,836.7375,549252.0000,-12.9752,-5.4651,26.7825,870.6696,858.1679,839.3980,3.9650 ,842.9320,-37.8275,-6.5014,-0.0052,-2290078.3432,85.0575,0.2075 
20090130.0000,733803.0000,847.7050,849.4025,862.2150,836.7375,549252.0000,-12.9752,-5.4651,26.7825,870.6696,858.1679,839.3980,3.9650 ,842.9320,-37.8275,-6.5014,-0.0052,-2290078.3432,85.0575,0.2075 
20090202.0000,733806.0000,835.5075,829.5750,843.9450,820.9850,615101.5000,-12.9176,-22.3750,22.9600,865.1078,850.6273,838.3290,-0.9175,838.0215,0.0825 ,-5.6083,0.0111 ,-8167014.0745,85.6550,0.2375 
20090203.0000,733807.0000,835.5075,829.5750,843.9450,820.9850,615101.5000,-12.9176,-22.3750,22.9600,865.1078,850.6273,838.3290,-0.9175,838.0215,0.0825 ,-5.6083,0.0111 ,-8167014.0745,85.6550,0.2375 
20090204.0000,733808.0000,835.5075,829.5750,843.9450,820.9850,615101.5000,-12.9176,-22.3750,22.9600,865.1078,850.6273,838.3290,-0.9175,838.0215,0.0825 ,-5.6083,0.0111 ,-8167014.0745,85.6550,0.2375 
20090205.0000,733809.0000,835.5075,829.5750,843.9450,820.9850,615101.5000,-12.9176,-22.3750,22.9600,865.1078,850.6273,838.3290,-0.9175,838.0215,0.0825 ,-5.6083,0.0111 ,-8167014.0745,85.6550,0.2375 
20090206.0000,733810.0000,849.8475,852.1525,863.0075,838.0900,618877.4900,-7.6597,54.3914,25.3775,858.6393,850.7153,844.3648,18.9975,847.7340,15.7825,0.3887 ,-0.0006,-8146802.4575,85.3650,0.2275 
20090209.0000,733813.0000,849.8475,852.1525,863.0075,838.0900,618877.4900,-7.6597,54.3914,25.3775,858.6393,850.7153,844.3648,18.9975,847.7340,15.7825,0.3887 ,-0.0006,-8146802.4575,85.3650,0.2275 
20090210.0000,733814.0000,849.8475,852.1525,863.0075,838.0900,618877.4900,-7.6597,54.3914,25.3775,858.6393,850.7153,844.3648,18.9975,847.7340,15.7825,0.3887 ,-0.0006,-8146802.4575,85.3650,0.2275 
20090211.0000,733815.0000,849.8475,852.1525,863.0075,838.0900,618877.4900,-7.6597,54.3914,25.3775,858.6393,850.7153,844.3648,18.9975,847.7340,15.7825,0.3887 ,-0.0006,-8146802.4575,85.3650,0.2275 
20090212.0000,733816.0000,809.9050,818.3825,822.4225,800.7175,585541.0000,-11.0718,-140.7439,23.7625,844.1750,842.0801,837.2553,-33.8775,830.6430,-37.8000,-1.8750,-0.0247,-7685650.0508,87.0275,0.2325 
20090213.0000,733817.0000,809.9050,818.3825,822.4225,800.7175,585541.0000,-11.0718,-140.7439,23.7625,844.1750,842.0801,837.2553,-33.8775,830.6430,-37.8000,-1.8750,-0.0247,-7685650.0508,87.0275,0.2325 
20090217.0000,733821.0000,809.9050,818.3825,822.4225,800.7175,585541.0000,-11.0718,-140.7439,23.7625,844.1750,842.0801,837.2553,-33.8775,830.6430,-37.8000,-1.8750,-0.0247,-7685650.0508,87.0275,0.2325 
20090218.0000,733822.0000,809.9050,818.3825,822.4225,800.7175,585541.0000,-11.0718,-140.7439,23.7625,844.1750,842.0801,837.2553,-33.8775,830.6430,-37.8000,-1.8750,-0.0247,-7685650.0508,87.0275,0.2325 
20090219.0000,733823.0000,766.3650,770.4300,782.4025,754.5850,692533.0000,-21.5551,-147.5101,28.2200,829.1135,820.7011,812.0128,-64.2875,784.7885,-69.1425,-9.4216,-0.1008,-12056428.4628,87.0850,0.2025 
20090220.0000,733824.0000,766.3650,770.4300,782.4025,754.5850,692533.0000,-21.5551,-147.5101,28.2200,829.1135,820.7011,812.0128,-64.2875,784.7885,-69.1425,-9.4216,-0.1008,-12056428.4628,87.0850,0.2025 
20090223.0000,733827.0000,766.3650,770.4300,782.4025,754.5850,692533.0000,-21.5551,-147.5101,28.2200,829.1135,820.7011,812.0128,-64.2875,784.7885,-69.1425,-9.4216,-0.1008,-12056428.4628,87.0850,0.2025 
20090224.0000,733828.0000,766.3650,770.4300,782.4025,754.5850,692533.0000,-21.5551,-147.5101,28.2200,829.1135,820.7011,812.0128,-64.2875,784.7885,-69.1425,-9.4216,-0.1008,-12056428.4628,87.0850,0.2025 
20090225.0000,733829.0000,738.4100,753.9750,760.0950,734.7150,796959.4800,-28.1468,-108.3003,27.1500,816.1601,798.4053,776.1483,-43.2350,756.5340,-111.4375,-12.2441,-0.1010,-31063550.8400,88.1800,0.2175 
20090226.0000,733830.0000,738.4100,753.9750,760.0950,734.7150,796959.4800,-28.1468,-108.3003,27.1500,816.1601,798.4053,776.1483,-43.2350,756.5340,-111.4375,-12.2441,-0.1010,-31063550.8400,88.1800,0.2175 
20090227.0000,733831.0000,738.4100,753.9750,760.0950,734.7150,796959.4800,-28.1468,-108.3003,27.1500,816.1601,798.4053,776.1483,-43.2350,756.5340,-111.4375,-12.2441,-0.1010,-31063550.8400,88.1800,0.2175 
20090302.0000,733834.0000,738.4100,753.9750,760.0950,734.7150,796959.4800,-28.1468,-108.3003,27.1500,816.1601,798.4053,776.1483,-43.2350,756.5340,-111.4375,-12.2441,-0.1010,-31063550.8400,88.1800,0.2175 
20090303.0000,733835.0000,693.7825,698.8375,710.7875,683.9050,752398.2600,-37.8981,-133.0217,28.6000,796.2241,767.5681,737.7325,-64.7675,712.5760,-116.1225,-14.1003,-0.0990,-69631370.7000,88.8100,0.2025 
20090304.0000,733836.0000,693.7825,698.8375,710.7875,683.9050,752398.2600,-37.8981,-133.0217,28.6000,796.2241,767.5681,737.7325,-64.7675,712.5760,-116.1225,-14.1003,-0.0990,-69631370.7000,88.8100,0.2025 
20090305.0000,733837.0000,693.7825,698.8375,710.7875,683.9050,752398.2600,-37.8981,-133.0217,28.6000,796.2241,767.5681,737.7325,-64.7675,712.5760,-116.1225,-14.1003,-0.0990,-69631370.7000,88.8100,0.2025 
20090306.0000,733838.0000,693.7825,698.8375,710.7875,683.9050,752398.2600,-37.8981,-133.0217,28.6000,796.2241,767.5681,737.7325,-64.7675,712.5760,-116.1225,-14.1003,-0.0990,-69631370.7000,88.8100,0.2025 
20090309.0000,733841.0000,717.0575,700.1300,724.8550,695.1925,762752.2400,-36.9130,-30.6494,30.3500,773.9995,745.3932,711.5993,5.7800 ,698.0810,-49.3075,-6.3879,-0.0513,-57013258.3175,88.1950,0.1925 
20090310.0000,733842.0000,717.0575,700.1300,724.8550,695.1925,762752.2400,-36.9130,-30.6494,30.3500,773.9995,745.3932,711.5993,5.7800 ,698.0810,-49.3075,-6.3879,-0.0513,-57013258.3175,88.1950,0.1925 
20090311.0000,733843.0000,717.0575,700.1300,724.8550,695.1925,762752.2400,-36.9130,-30.6494,30.3500,773.9995,745.3932,711.5993,5.7800 ,698.0810,-49.3075,-6.3879,-0.0513,-57013258.3175,88.1950,0.1925 
20090312.0000,733844.0000,717.0575,700.1300,724.8550,695.1925,762752.2400,-36.9130,-30.6494,30.3500,773.9995,745.3932,711.5993,5.7800 ,698.0810,-49.3075,-6.3879,-0.0513,-57013258.3175,88.1950,0.1925 
20090313.0000,733845.0000,770.7275,760.1750,778.4950,752.8500,748146.9800,-19.4513,108.4587,25.6450,760.4144,748.4808,720.1798,80.2125,746.0615,32.3175,4.5622 ,0.0937 ,-46166414.9525,86.3100,0.1825 
20090316.0000,733848.0000,770.7275,760.1750,778.4950,752.8500,748146.9800,-19.4513,108.4587,25.6450,760.4144,748.4808,720.1798,80.2125,746.0615,32.3175,4.5622 ,0.0937 ,-46166414.9525,86.3100,0.1825 
20090317.0000,733849.0000,770.7275,760.1750,778.4950,752.8500,748146.9800,-19.4513,108.4587,25.6450,760.4144,748.4808,720.1798,80.2125,746.0615,32.3175,4.5622 ,0.0937 ,-46166414.9525,86.3100,0.1825 
20090318.0000,733850.0000,770.7275,760.1750,778.4950,752.8500,748146.9800,-19.4513,108.4587,25.6450,760.4144,748.4808,720.1798,80.2125,746.0615,32.3175,4.5622 ,0.0937 ,-46166414.9525,86.3100,0.1825 
20090319.0000,733851.0000,795.4050,793.8525,809.7925,781.4525,779033.5000,-3.1587,109.4649,29.2825,751.6367,761.3493,757.7255,49.7700,783.4915,101.6225,14.7329,0.1197 ,-39824889.1100,83.5875,0.1725 
20090320.0000,733852.0000,795.4050,793.8525,809.7925,781.4525,779033.5000,-3.1587,109.4649,29.2825,751.6367,761.3493,757.7255,49.7700,783.4915,101.6225,14.7329,0.1197 ,-39824889.1100,83.5875,0.1725 
20090323.0000,733855.0000,795.4050,793.8525,809.7925,781.4525,779033.5000,-3.1587,109.4649,29.2825,751.6367,761.3493,757.7255,49.7700,783.4915,101.6225,14.7329,0.1197 ,-39824889.1100,83.5875,0.1725 
20090324.0000,733856.0000,795.4050,793.8525,809.7925,781.4525,779033.5000,-3.1587,109.4649,29.2825,751.6367,761.3493,757.7255,49.7700,783.4915,101.6225,14.7329,0.1197 ,-39824889.1100,83.5875,0.1725 
20090325.0000,733857.0000,812.5525,814.6550,824.3775,799.6675,654825.2500,8.9988 ,82.6932,27.5175,753.2881,778.4569,792.8845,31.2900,809.3935,95.4950,13.5133,0.0643 ,-15431529.6178,84.6750,0.1600 
20090326.0000,733858.0000,812.5525,814.6550,824.3775,799.6675,654825.2500,8.9988 ,82.6932,27.5175,753.2881,778.4569,792.8845,31.2900,809.3935,95.4950,13.5133,0.0643 ,-15431529.6178,84.6750,0.1600 
20090327.0000,733859.0000,812.5525,814.6550,824.3775,799.6675,654825.2500,8.9988 ,82.6932,27.5175,753.2881,778.4569,792.8845,31.2900,809.3935,95.4950,13.5133,0.0643 ,-15431529.6178,84.6750,0.1600 
20090330.0000,733862.0000,812.5525,814.6550,824.3775,799.6675,654825.2500,8.9988 ,82.6932,27.5175,753.2881,778.4569,792.8845,31.2900,809.3935,95.4950,13.5133,0.0643 ,-15431529.6178,84.6750,0.1600 
20090331.0000,733863.0000,821.4575,808.5325,828.0525,803.8575,638042.2400,12.0325,83.7621,25.8950,760.3216,789.1176,808.0258,2.5125 ,810.6760,50.7300,6.5849 ,0.0350 ,10795398.3428,84.8850,0.1525 
20090401.0000,733864.0000,821.4575,808.5325,828.0525,803.8575,638042.2400,12.0325,83.7621,25.8950,760.3216,789.1176,808.0258,2.5125 ,810.6760,50.7300,6.5849 ,0.0350 ,10795398.3428,84.8850,0.1525 
20090402.0000,733865.0000,821.4575,808.5325,828.0525,803.8575,638042.2400,12.0325,83.7621,25.8950,760.3216,789.1176,808.0258,2.5125 ,810.6760,50.7300,6.5849 ,0.0350 ,10795398.3428,84.8850,0.1525 
20090403.0000,733866.0000,821.4575,808.5325,828.0525,803.8575,638042.2400,12.0325,83.7621,25.8950,760.3216,789.1176,808.0258,2.5125 ,810.6760,50.7300,6.5849 ,0.0350 ,10795398.3428,84.8850,0.1525 
